site,validation,fold,reported_family,family,model,threshold,inner_BA,label_threshold_pp
C871,LOOCV,p4_r5_she_plus_p7_r5_she,Interface_RMS,Interface_RMS,SVM_RBF,0.7227601197706004,0.7647058823529411,-35
C871,LOOCV,p4_r5_she_plus_p7_r5_she,CP_summary,CP_summary,LR_1,0.6285990067844641,0.875,-35
C871,LOOCV,p4_r5_she_plus_p7_r5_she,Repository,Repository,LR_1,0.31500890536025583,0.6985294117647058,-35
C871,LOOCV,p4_r5_she_plus_p7_r5_she,Local_deltaCP,Local_deltaCP,LR_0.1,0.5,0.9117647058823529,-35
C871,LOOCV,p4_r5_she_plus_p7_r5_she,Sequence,Sequence,SVM_RBF,0.3110018447887558,0.6470588235294118,-35
C871,LOOCV,p4_r5_she_plus_p7_r5_she,Sequence_Local,Sequence_Local,LR_0.1,0.47256713062746103,0.7867647058823529,-35
C871,LOOCV,p4_r5_she_plus_p7_r5_she,ContactSeek_CCR,ContactSeek_CCR,LR_0.1,0.7051156693676331,0.875,-35
C871,LOOCV,p4_r5_she_plus_p7_r5_she,Nested_all,Local_deltaCP,LR_0.1,0.5,0.9117647058823529,-35
C871,LOOCV,p4_r5_sne,Total_CP,Total_CP,SVM_RBF,0.719865244220796,0.7941176470588236,-35
C871,LOOCV,p4_r5_sne,Interface_RMS,Interface_RMS,SVM_RBF,0.7226921246054656,0.7647058823529411,-35
C871,LOOCV,p4_r5_sne,CP_summary,CP_summary,LR_1,0.6389437234199927,0.875,-35
C871,LOOCV,p4_r5_sne,Repository,Repository,RF_depth1,0.24329472470186986,0.7279411764705883,-35
C871,LOOCV,p4_r5_sne,Local_deltaCP,Local_deltaCP,LR_0.1,0.5,0.9117647058823529,-35
C871,LOOCV,p4_r5_sne,Sequence,Sequence,SVM_RBF,0.3844095455294759,0.625,-35
C871,LOOCV,p4_r5_sne,Sequence_Local,Sequence_Local,LR_0.1,0.47256713062746103,0.8161764705882353,-35
C871,LOOCV,p4_r5_sne,ContactSeek_CCR,ContactSeek_CCR,RF_depth1,0.33315260479534725,0.7279411764705883,-35
C871,LOOCV,p4_r5_sne,Nested_all,Local_deltaCP,LR_0.1,0.5,0.9117647058823529,-35
C871,LOOCV,p4_r5_sne_plus_p7_r5_sne,Total_CP,Total_CP,GaussianNB,0.08512564634439425,0.7647058823529411,-35
C871,LOOCV,p4_r5_sne_plus_p7_r5_sne,Interface_RMS,Interface_RMS,SVM_RBF,0.7227497403853178,0.7647058823529411,-35
C871,LOOCV,p4_r5_sne_plus_p7_r5_sne,CP_summary,CP_summary,LR_1,0.6853657463457913,0.875,-35
C871,LOOCV,p4_r5_sne_plus_p7_r5_sne,Repository,Repository,RF_depth1,0.24577116566328533,0.7573529411764706,-35
C871,LOOCV,p4_r5_sne_plus_p7_r5_sne,Local_deltaCP,Local_deltaCP,LR_0.01,0.5376384587911598,0.9117647058823529,-35
C871,LOOCV,p4_r5_sne_plus_p7_r5_sne,Sequence,Sequence,SVM_RBF,0.33330512058802,0.6397058823529411,-35
C871,LOOCV,p4_r5_sne_plus_p7_r5_sne,Sequence_Local,Sequence_Local,LR_0.01,0.5312180746497321,0.9411764705882353,-35
C871,LOOCV,p4_r5_sne_plus_p7_r5_sne,ContactSeek_CCR,ContactSeek_CCR,LR_0.1,0.7247760493533156,0.7205882352941176,-35
C871,LOOCV,p4_r5_sne_plus_p7_r5_sne,Nested_all,Sequence_Local,LR_0.01,0.5312180746497321,0.9411764705882353,-35
C871,LOOCV,p4_r5_swd_plus_p7_r5_swd,Total_CP,Total_CP,GaussianNB,0.8526198750612659,0.7573529411764706,-35
C871,LOOCV,p4_r5_swd_plus_p7_r5_swd,Interface_RMS,Interface_RMS,SVM_RBF,0.7276672944689719,0.7352941176470589,-35
C871,LOOCV,p4_r5_swd_plus_p7_r5_swd,CP_summary,CP_summary,LR_1,0.6812421249057908,0.8455882352941176,-35
C871,LOOCV,p4_r5_swd_plus_p7_r5_swd,Repository,Repository,LR_1,0.4497204074739089,0.7867647058823529,-35
C871,LOOCV,p4_r5_swd_plus_p7_r5_swd,Local_deltaCP,Local_deltaCP,LR_0.01,0.5357964303675136,0.8529411764705883,-35
C871,LOOCV,p4_r5_swd_plus_p7_r5_swd,Sequence,Sequence,SVM_RBF,0.3311602685044084,0.6691176470588236,-35
C871,LOOCV,p4_r5_swd_plus_p7_r5_swd,Sequence_Local,Sequence_Local,LR_0.01,0.5157697554675973,0.8823529411764706,-35
C871,LOOCV,p4_r5_swd_plus_p7_r5_swd,ContactSeek_CCR,ContactSeek_CCR,LR_0.1,0.7189643975385961,0.8455882352941176,-35
C871,LOOCV,p4_r5_swd_plus_p7_r5_swd,Nested_all,Sequence_Local,LR_0.01,0.5157697554675973,0.8823529411764706,-35
C871,LOOCV,p4_r5_the_plus_p7_r5_the,Total_CP,Total_CP,GaussianNB,0.07045922075041362,0.7777777777777778,-35
C871,LOOCV,p4_r5_the_plus_p7_r5_the,Interface_RMS,Interface_RMS,LR_0.01,0.5019687640053413,0.75,-35
C871,LOOCV,p4_r5_the_plus_p7_r5_the,CP_summary,CP_summary,LDA_shrinkage,0.7507146277391772,1.0,-35
C871,LOOCV,p4_r5_the_plus_p7_r5_the,Repository,Repository,LR_1,0.5,0.9722222222222222,-35
C871,LOOCV,p4_r5_the_plus_p7_r5_the,Local_deltaCP,Local_deltaCP,LR_0.01,0.5,0.8333333333333333,-35
C871,LOOCV,p4_r5_the_plus_p7_r5_the,Sequence,Sequence,SVM_RBF,0.2986926902553969,0.6944444444444444,-35
C871,LOOCV,p4_r5_the_plus_p7_r5_the,Sequence_Local,Sequence_Local,LR_0.01,0.48210268629829733,0.8333333333333333,-35
C871,LOOCV,p4_r5_the_plus_p7_r5_the,ContactSeek_CCR,ContactSeek_CCR,LR_0.1,0.6610971395034484,0.9722222222222222,-35
C871,LOOCV,p4_r5_the_plus_p7_r5_the,Nested_all,CP_summary,LDA_shrinkage,0.7507146277391772,1.0,-35
C871,LOOCV,p5_r6_aye,Total_CP,Total_CP,SVM_RBF,0.7158207878751857,0.7647058823529411,-35
C871,LOOCV,p5_r6_aye,Interface_RMS,Interface_RMS,SVM_RBF,0.7252318123660992,0.7352941176470589,-35
C871,LOOCV,p5_r6_aye,CP_summary,CP_summary,LR_1,0.63195154707863,0.875,-35
C871,LOOCV,p5_r6_aye,Repository,Repository,RF_depth1,0.2870292183093467,0.7573529411764706,-35
C871,LOOCV,p5_r6_aye,Local_deltaCP,Local_deltaCP,LR_0.01,0.531831620259566,0.8823529411764706,-35
C871,LOOCV,p5_r6_aye,Sequence,Sequence,RF_depth2,0.17376377619564368,0.5882352941176471,-35
C871,LOOCV,p5_r6_aye,Sequence_Local,Sequence_Local,LR_0.01,0.5,0.9117647058823529,-35
C871,LOOCV,p5_r6_aye,ContactSeek_CCR,ContactSeek_CCR,LR_0.1,0.7123719154988712,0.75,-35
C871,LOOCV,p5_r6_aye,Nested_all,Sequence_Local,LR_0.01,0.5,0.9117647058823529,-35
C871,LOOCV,p5_r6_nye,Total_CP,Total_CP,SVM_RBF,0.7223694047522307,0.7941176470588236,-35
C871,LOOCV,p5_r6_nye,Interface_RMS,Interface_RMS,RF_depth1,0.401945834819266,0.7647058823529411,-35
C871,LOOCV,p5_r6_nye,CP_summary,CP_summary,LR_1,0.6267485783869734,0.8455882352941176,-35
C871,LOOCV,p5_r6_nye,Repository,Repository,RF_depth2,0.25305320678704113,0.7573529411764706,-35
C871,LOOCV,p5_r6_nye,Local_deltaCP,Local_deltaCP,LR_0.01,0.5434502556622006,0.8823529411764706,-35
C871,LOOCV,p5_r6_nye,Sequence,Sequence,LR_1,0.20192292202486734,0.5808823529411764,-35
C871,LOOCV,p5_r6_nye,Sequence_Local,Sequence_Local,LR_0.01,0.5205412179581396,0.9117647058823529,-35
C871,LOOCV,p5_r6_nye,ContactSeek_CCR,ContactSeek_CCR,LR_0.1,0.7337838792624618,0.75,-35
C871,LOOCV,p5_r6_nye,Nested_all,Sequence_Local,LR_0.01,0.5205412179581396,0.9117647058823529,-35
C871,LOOCV,p5_r6_sfe,Total_CP,Total_CP,SVM_RBF,0.7160799421478821,0.7647058823529411,-35
C871,LOOCV,p5_r6_sfe,Interface_RMS,Interface_RMS,SVM_RBF,0.7220085211723979,0.7352941176470589,-35
C871,LOOCV,p5_r6_sfe,CP_summary,CP_summary,LR_1,0.6250074651775048,0.8455882352941176,-35
C871,LOOCV,p5_r6_sfe,Repository,Repository,LR_1,0.32935798600191224,0.7279411764705883,-35
C871,LOOCV,p5_r6_sfe,Local_deltaCP,Local_deltaCP,LR_0.01,0.5468430293359855,0.8823529411764706,-35
C871,LOOCV,p5_r6_sfe,Sequence,Sequence,SVM_RBF,0.3284702439048539,0.6102941176470589,-35
C871,LOOCV,p5_r6_sfe,Sequence_Local,Sequence_Local,LR_0.01,0.5205412179581396,0.9117647058823529,-35
C871,LOOCV,p5_r6_sfe,ContactSeek_CCR,ContactSeek_CCR,LR_0.1,0.7308634018906699,0.75,-35
C871,LOOCV,p5_r6_sfe,Nested_all,Sequence_Local,LR_0.01,0.5205412179581396,0.9117647058823529,-35
C871,LOOCV,p5_r6_swd,Total_CP,Total_CP,RF_depth2,0.5440178458049343,0.8455882352941176,-35
C871,LOOCV,p5_r6_swd,Interface_RMS,Interface_RMS,SVM_RBF,0.7250756182155967,0.7647058823529411,-35
C871,LOOCV,p5_r6_swd,CP_summary,CP_summary,LR_1,0.6677549642773956,0.8455882352941176,-35
C871,LOOCV,p5_r6_swd,Repository,Repository,LR_1,0.5396838308628905,0.6911764705882353,-35
C871,LOOCV,p5_r6_swd,Local_deltaCP,Local_deltaCP,LR_0.01,0.5545150268387341,0.8823529411764706,-35
C871,LOOCV,p5_r6_swd,Sequence,Sequence,SVM_RBF,0.30780633309020533,0.6764705882352942,-35
C871,LOOCV,p5_r6_swd,Sequence_Local,Sequence_Local,LR_0.01,0.531277293628684,0.9117647058823529,-35
C871,LOOCV,p5_r6_swd,ContactSeek_CCR,ContactSeek_CCR,LR_0.01,0.5,0.7058823529411764,-35
C871,LOOCV,p5_r6_swd,Nested_all,Sequence_Local,LR_0.01,0.531277293628684,0.9117647058823529,-35
C871,LOOCV,p5_r6_syq,Total_CP,Total_CP,SVM_RBF,0.7142181839064499,0.7647058823529411,-35
C871,LOOCV,p5_r6_syq,Interface_RMS,Interface_RMS,SVM_RBF,0.7228624207716363,0.7352941176470589,-35
C871,LOOCV,p5_r6_syq,CP_summary,CP_summary,LR_1,0.6245908415049423,0.8161764705882353,-35
C871,LOOCV,p5_r6_syq,Repository,Repository,LR_1,0.5334388157216142,0.6911764705882353,-35
C871,LOOCV,p5_r6_syq,Local_deltaCP,Local_deltaCP,LR_0.01,0.5461831199700522,0.8823529411764706,-35
C871,LOOCV,p5_r6_syq,Sequence,Sequence,SVM_RBF,0.33633131762653556,0.7279411764705883,-35
C871,LOOCV,p5_r6_syq,Sequence_Local,Sequence_Local,LR_0.01,0.5156093910352395,0.9117647058823529,-35
C871,LOOCV,p5_r6_syq,ContactSeek_CCR,ContactSeek_CCR,LR_0.1,0.7307238034644121,0.75,-35
C871,LOOCV,p5_r6_syq,Nested_all,Sequence_Local,LR_0.01,0.5156093910352395,0.9117647058823529,-35
C871,LOOCV,p5_r6_thn,Total_CP,Total_CP,SVM_RBF,0.7142181839064499,0.7647058823529411,-35
C871,LOOCV,p5_r6_thn,Interface_RMS,Interface_RMS,SVM_RBF,0.7228624207716363,0.7352941176470589,-35
C871,LOOCV,p5_r6_thn,CP_summary,CP_summary,RF_depth2,0.47843220876056847,0.8161764705882353,-35
C871,LOOCV,p5_r6_thn,Repository,Repository,RF_depth1,0.36833188806650535,0.6911764705882353,-35
C871,LOOCV,p5_r6_thn,Local_deltaCP,Local_deltaCP,LR_0.01,0.5478506274396726,0.8823529411764706,-35
C871,LOOCV,p5_r6_thn,Sequence,Sequence,SVM_RBF,0.3390403136786545,0.7279411764705883,-35
C871,LOOCV,p5_r6_thn,Sequence_Local,Sequence_Local,LR_0.01,0.520767208664336,0.9117647058823529,-35
C871,LOOCV,p5_r6_thn,ContactSeek_CCR,ContactSeek_CCR,LR_0.1,0.7371588605301085,0.75,-35
C871,LOOCV,p5_r6_thn,Nested_all,Sequence_Local,LR_0.01,0.520767208664336,0.9117647058823529,-35
C871,LOOCV,p5_r6_twd,Total_CP,Total_CP,SVM_RBF,0.7142181839064499,0.7647058823529411,-35
C871,LOOCV,p5_r6_twd,Interface_RMS,Interface_RMS,SVM_RBF,0.7235479782220782,0.7352941176470589,-35
C871,LOOCV,p5_r6_twd,CP_summary,CP_summary,RF_depth1,0.5,0.8161764705882353,-35
C871,LOOCV,p5_r6_twd,Repository,Repository,RF_depth1,0.3615108186435684,0.7205882352941176,-35
C871,LOOCV,p5_r6_twd,Local_deltaCP,Local_deltaCP,SVM_RBF,0.4231212263444579,0.9411764705882353,-35
C871,LOOCV,p5_r6_twd,Sequence,Sequence,SVM_RBF,0.3393213801613602,0.6985294117647058,-35
C871,LOOCV,p5_r6_twd,Sequence_Local,Sequence_Local,SVM_RBF,0.3712449075195716,0.9117647058823529,-35
C871,LOOCV,p5_r6_twd,ContactSeek_CCR,ContactSeek_CCR,ExtraTrees_depth2,0.5991579497039643,0.6985294117647058,-35
C871,LOOCV,p5_r6_twd,Nested_all,Local_deltaCP,SVM_RBF,0.4231212263444579,0.9411764705882353,-35
C871,LOOCV,p5_r6_tye,Total_CP,Total_CP,ExtraTrees_depth2,0.5023286939802782,0.7647058823529411,-35
C871,LOOCV,p5_r6_tye,Interface_RMS,Interface_RMS,SVM_RBF,0.7228624207716363,0.7647058823529411,-35
C871,LOOCV,p5_r6_tye,CP_summary,CP_summary,LR_1,0.6597797593271106,0.7867647058823529,-35
C871,LOOCV,p5_r6_tye,Repository,Repository,RF_depth1,0.37586462616174343,0.6911764705882353,-35
C871,LOOCV,p5_r6_tye,Local_deltaCP,Local_deltaCP,LR_0.01,0.556720554955701,0.8823529411764706,-35
C871,LOOCV,p5_r6_tye,Sequence,Sequence,SVM_RBF,0.330658691923822,0.6397058823529411,-35
C871,LOOCV,p5_r6_tye,Sequence_Local,Sequence_Local,LR_0.01,0.5383532227630667,0.9117647058823529,-35
C871,LOOCV,p5_r6_tye,ContactSeek_CCR,ContactSeek_CCR,ExtraTrees_depth2,0.6919309954751132,0.7573529411764706,-35
C871,LOOCV,p5_r6_tye,Nested_all,Sequence_Local,LR_0.01,0.5383532227630667,0.9117647058823529,-35
C871,LOOCV,p5_r6_vfn,Total_CP,Total_CP,SVM_RBF,0.7142181839064499,0.7647058823529411,-35
C871,LOOCV,p5_r6_vfn,Interface_RMS,Interface_RMS,SVM_RBF,0.7228624207716363,0.7352941176470589,-35
C871,LOOCV,p5_r6_vfn,CP_summary,CP_summary,LDA_shrinkage,0.6571291044047013,0.8455882352941176,-35
C871,LOOCV,p5_r6_vfn,Repository,Repository,RF_depth1,0.3664600056577809,0.6911764705882353,-35
C871,LOOCV,p5_r6_vfn,Local_deltaCP,Local_deltaCP,LR_0.01,0.5463469284415159,0.8823529411764706,-35
C871,LOOCV,p5_r6_vfn,Sequence,Sequence,SVM_RBF,0.3413236348463333,0.7279411764705883,-35
C871,LOOCV,p5_r6_vfn,Sequence_Local,Sequence_Local,LR_0.01,0.5185037710860594,0.9117647058823529,-35
C871,LOOCV,p5_r6_vfn,ContactSeek_CCR,ContactSeek_CCR,LR_0.1,0.7204856587870714,0.7205882352941176,-35
C871,LOOCV,p5_r6_vfn,Nested_all,Sequence_Local,LR_0.01,0.5185037710860594,0.9117647058823529,-35
C871,LOOCV,p6_r7_qfw,Total_CP,Total_CP,SVM_RBF,0.7162346044964051,0.7941176470588236,-35
C871,LOOCV,p6_r7_qfw,Interface_RMS,Interface_RMS,RF_depth2,0.32542621884013245,0.7647058823529411,-35
C871,LOOCV,p6_r7_qfw,CP_summary,CP_summary,LR_1,0.6978217726666108,0.875,-35
C871,LOOCV,p6_r7_qfw,Repository,Repository,LR_1,0.34134590239088514,0.7279411764705883,-35
C871,LOOCV,p6_r7_qfw,Local_deltaCP,Local_deltaCP,LR_0.01,0.5463469284415159,0.9117647058823529,-35
C871,LOOCV,p6_r7_qfw,Sequence,Sequence,SVM_RBF,0.3016932641219317,0.6764705882352942,-35
C871,LOOCV,p6_r7_qfw,Sequence_Local,Sequence_Local,LR_0.01,0.5,0.9117647058823529,-35
C871,LOOCV,p6_r7_qfw,ContactSeek_CCR,ContactSeek_CCR,LR_0.1,0.7234363453384962,0.75,-35
C871,LOOCV,p6_r7_qfw,Nested_all,Local_deltaCP,LR_0.01,0.5463469284415159,0.9117647058823529,-35
C871,LOOCV,p6_r7_qrw,Total_CP,Total_CP,SVM_RBF,0.6390976390026428,0.75,-35
C871,LOOCV,p6_r7_qrw,Interface_RMS,Interface_RMS,LR_0.01,0.5019875306851764,0.75,-35
C871,LOOCV,p6_r7_qrw,CP_summary,CP_summary,ExtraTrees_depth2,0.3869116469186129,0.8333333333333333,-35
C871,LOOCV,p6_r7_qrw,Repository,Repository,ExtraTrees_depth2,0.29642442361560023,0.8611111111111112,-35
C871,LOOCV,p6_r7_qrw,Local_deltaCP,Local_deltaCP,LR_0.01,0.5756450789556475,0.9444444444444444,-35
C871,LOOCV,p6_r7_qrw,Sequence,Sequence,SVM_RBF,0.3630505675436071,0.6388888888888888,-35
C871,LOOCV,p6_r7_qrw,Sequence_Local,Sequence_Local,LR_0.01,0.5645671024037515,0.9444444444444444,-35
C871,LOOCV,p6_r7_qrw,ContactSeek_CCR,ContactSeek_CCR,LR_0.01,0.5167659659947021,0.7222222222222222,-35
C871,LOOCV,p6_r7_qrw,Nested_all,Local_deltaCP,LR_0.01,0.5756450789556475,0.9444444444444444,-35
C871,LOOCV,p6_r7_trq,Total_CP,Total_CP,SVM_RBF,0.7189017063954328,0.7941176470588236,-35
C871,LOOCV,p6_r7_trq,Interface_RMS,Interface_RMS,RF_depth1,0.3756364186183678,0.7647058823529411,-35
C871,LOOCV,p6_r7_trq,CP_summary,CP_summary,LR_1,0.6132804669104885,0.8455882352941176,-35
C871,LOOCV,p6_r7_trq,Repository,Repository,RF_depth1,0.21694116265549324,0.6985294117647058,-35
C871,LOOCV,p6_r7_trq,Local_deltaCP,Local_deltaCP,LR_0.01,0.5465264368329861,0.9117647058823529,-35
C871,LOOCV,p6_r7_trq,Sequence,Sequence,ExtraTrees_depth2,0.8487714285714283,0.7279411764705883,-35
C871,LOOCV,p6_r7_trq,Sequence_Local,Sequence_Local,LR_0.01,0.5185037710860594,0.9411764705882353,-35
C871,LOOCV,p6_r7_trq,ContactSeek_CCR,ContactSeek_CCR,LR_0.1,0.7330076242199255,0.75,-35
C871,LOOCV,p6_r7_trq,Nested_all,Sequence_Local,LR_0.01,0.5185037710860594,0.9411764705882353,-35
C871,LOOCV,p6_r7_wfd,Total_CP,Total_CP,LR_0.01,0.5007096672311776,0.7647058823529411,-35
C871,LOOCV,p6_r7_wfd,Interface_RMS,Interface_RMS,LR_0.01,0.5019377716411271,0.7352941176470589,-35
C871,LOOCV,p6_r7_wfd,CP_summary,CP_summary,LR_1,0.6193133690082172,0.8455882352941176,-35
C871,LOOCV,p6_r7_wfd,Repository,Repository,RF_depth1,0.21943022714878552,0.7279411764705883,-35
C871,LOOCV,p6_r7_wfd,Local_deltaCP,Local_deltaCP,LR_0.01,0.5,0.8529411764705883,-35
C871,LOOCV,p6_r7_wfd,Sequence,Sequence,SVM_RBF,0.307984588686309,0.7058823529411764,-35
C871,LOOCV,p6_r7_wfd,Sequence_Local,Sequence_Local,LR_0.01,0.5185037710860594,0.8823529411764706,-35
C871,LOOCV,p6_r7_wfd,ContactSeek_CCR,ContactSeek_CCR,LR_0.1,0.7198254445494112,0.7205882352941176,-35
C871,LOOCV,p6_r7_wfd,Nested_all,Sequence_Local,LR_0.01,0.5185037710860594,0.8823529411764706,-35
C871,LOOCV,p6_r7_wfq,Total_CP,Total_CP,LR_0.01,0.5006990271350691,0.7647058823529411,-35
C871,LOOCV,p6_r7_wfq,Interface_RMS,Interface_RMS,LR_0.01,0.5019377803242316,0.7352941176470589,-35
C871,LOOCV,p6_r7_wfq,CP_summary,CP_summary,LR_1,0.6282947415644373,0.8455882352941176,-35
C871,LOOCV,p6_r7_wfq,Repository,Repository,LR_1,0.2764835525175367,0.6397058823529411,-35
C871,LOOCV,p6_r7_wfq,Local_deltaCP,Local_deltaCP,LR_0.01,0.5,0.8529411764705883,-35
C871,LOOCV,p6_r7_wfq,Sequence,Sequence,SVM_RBF,0.3398452731704102,0.7279411764705883,-35
C871,LOOCV,p6_r7_wfq,Sequence_Local,Sequence_Local,LR_0.01,0.5147215325734543,0.8823529411764706,-35
C871,LOOCV,p6_r7_wfq,ContactSeek_CCR,ContactSeek_CCR,LR_0.1,0.7192931471830127,0.7205882352941176,-35
C871,LOOCV,p6_r7_wfq,Nested_all,Sequence_Local,LR_0.01,0.5147215325734543,0.8823529411764706,-35
C871,LOOCV,p7_r5_syvirr,Total_CP,Total_CP,GaussianNB,0.03725733229203138,0.75,-35
C871,LOOCV,p7_r5_syvirr,Interface_RMS,Interface_RMS,LR_0.01,0.502019045334905,0.75,-35
C871,LOOCV,p7_r5_syvirr,CP_summary,CP_summary,LR_1,0.270462506994831,0.6666666666666666,-35
C871,LOOCV,p7_r5_syvirr,Repository,Repository,LR_1,0.6462704041916527,0.6666666666666666,-35
C871,LOOCV,p7_r5_syvirr,Local_deltaCP,Local_deltaCP,LR_0.01,0.5,0.8055555555555556,-35
C871,LOOCV,p7_r5_syvirr,Sequence,Sequence,SVM_RBF,0.32285692220065987,0.7777777777777778,-35
C871,LOOCV,p7_r5_syvirr,Sequence_Local,Sequence_Local,LR_0.01,0.4914390015925755,0.8333333333333333,-35
C871,LOOCV,p7_r5_syvirr,ContactSeek_CCR,ContactSeek_CCR,LR_0.01,0.5,0.6944444444444444,-35
C871,LOOCV,p7_r5_syvirr,Nested_all,Sequence_Local,LR_0.01,0.4914390015925755,0.8333333333333333,-35
C871,LOOCV,p8_r6_gve,Total_CP,Total_CP,GaussianNB,1.0240525987342431e-41,0.8611111111111112,-35
C871,LOOCV,p8_r6_gve,Interface_RMS,Interface_RMS,ExtraTrees_depth2,0.5177031521110468,0.75,-35
C871,LOOCV,p8_r6_gve,CP_summary,CP_summary,ExtraTrees_depth2,0.3724401725725255,0.8611111111111112,-35
C871,LOOCV,p8_r6_gve,Repository,Repository,GaussianNB,2.5733143435845843e-14,0.75,-35
C871,LOOCV,p8_r6_gve,Local_deltaCP,Local_deltaCP,LR_0.01,0.5678296318802898,0.8888888888888888,-35
C871,LOOCV,p8_r6_gve,Sequence,Sequence,SVM_RBF,0.33737647049469977,0.7777777777777777,-35
C871,LOOCV,p8_r6_gve,Sequence_Local,Sequence_Local,LR_0.01,0.5453933215495956,0.9166666666666667,-35
C871,LOOCV,p8_r6_gve,ContactSeek_CCR,ContactSeek_CCR,ExtraTrees_depth2,0.7097362637362626,0.8055555555555556,-35
C871,LOOCV,p8_r6_gve,Nested_all,Sequence_Local,LR_0.01,0.5453933215495956,0.9166666666666667,-35
C871,Position_group_out,4,Total_CP,Total_CP,GaussianNB,0.895392992096326,0.8125,-35
C871,Position_group_out,4,Interface_RMS,Interface_RMS,SVM_RBF,0.7201210779173227,0.875,-35
C871,Position_group_out,4,CP_summary,CP_summary,LR_1,0.6759816110146979,0.75,-35
C871,Position_group_out,4,Repository,Repository,LR_0.1,0.24342677763693626,0.5625,-35
C871,Position_group_out,4,Local_deltaCP,Local_deltaCP,LR_0.01,0.5658703213913902,0.78125,-35
C871,Position_group_out,4,Sequence,Sequence,ExtraTrees_depth2,0.8842857142857158,0.65625,-35
C871,Position_group_out,4,Sequence_Local,Sequence_Local,LR_0.01,0.5259639104244815,0.75,-35
C871,Position_group_out,4,ContactSeek_CCR,ContactSeek_CCR,LR_0.01,0.5456937886980441,0.8125,-35
C871,Position_group_out,4,Nested_all,Interface_RMS,SVM_RBF,0.7201210779173227,0.875,-35
C871,Position_group_out,4+7,Total_CP,Total_CP,ExtraTrees_depth2,0.5105236202864756,0.8,-35
C871,Position_group_out,4+7,Interface_RMS,Interface_RMS,SVM_RBF,0.7261669015086453,0.8666666666666667,-35
C871,Position_group_out,4+7,CP_summary,CP_summary,LR_1,0.24362199717545535,0.8333333333333333,-35
C871,Position_group_out,4+7,Repository,Repository,LR_1,0.18530349828158227,0.8,-35
C871,Position_group_out,4+7,Local_deltaCP,Local_deltaCP,LR_0.1,0.5,0.6666666666666666,-35
C871,Position_group_out,4+7,Sequence,Sequence,LR_1,0.36795631694023745,0.7333333333333334,-35
C871,Position_group_out,4+7,Sequence_Local,Sequence_Local,LR_0.1,0.6254620420682548,0.6666666666666666,-35
C871,Position_group_out,4+7,ContactSeek_CCR,ContactSeek_CCR,RF_depth1,0.3706027637280933,0.8666666666666667,-35
C871,Position_group_out,4+7,Nested_all,Interface_RMS,SVM_RBF,0.7261669015086453,0.8666666666666667,-35
C871,Position_group_out,5,Total_CP,Total_CP,SVM_RBF,0.630692506928322,0.7777777777777778,-35
C871,Position_group_out,5,Interface_RMS,Interface_RMS,SVM_RBF,0.4404139150537484,0.6666666666666666,-35
C871,Position_group_out,5,CP_summary,CP_summary,RF_depth1,0.4135051337551337,0.7777777777777778,-35
C871,Position_group_out,5,Repository,Repository,ExtraTrees_depth2,0.2525669404125287,0.7222222222222222,-35
C871,Position_group_out,5,Local_deltaCP,Local_deltaCP,ExtraTrees_depth2,0.540574229691877,0.5277777777777778,-35
C871,Position_group_out,5,Sequence,Sequence,LR_0.01,0.4974276822922298,0.8333333333333333,-35
C871,Position_group_out,5,Sequence_Local,Sequence_Local,ExtraTrees_depth2,0.559003250017956,0.6527777777777778,-35
C871,Position_group_out,5,ContactSeek_CCR,ContactSeek_CCR,LR_0.01,0.45465703980421396,0.6111111111111112,-35
C871,Position_group_out,5,Nested_all,Sequence,LR_0.01,0.4974276822922298,0.8333333333333333,-35
C871,Position_group_out,6,Total_CP,Total_CP,SVM_RBF,0.7176527672942709,0.8928571428571428,-35
C871,Position_group_out,6,Interface_RMS,Interface_RMS,LR_0.01,0.5043452156960391,0.8571428571428572,-35
C871,Position_group_out,6,CP_summary,CP_summary,SVM_RBF,0.43913199137904,0.6904761904761905,-35
C871,Position_group_out,6,Repository,Repository,ExtraTrees_depth2,0.21175000000000005,0.6428571428571428,-35
C871,Position_group_out,6,Local_deltaCP,Local_deltaCP,LR_0.01,0.5,0.6785714285714286,-35
C871,Position_group_out,6,Sequence,Sequence,SVM_RBF,0.2558479523246867,0.5714285714285714,-35
C871,Position_group_out,6,Sequence_Local,Sequence_Local,LR_0.01,0.3537866572797758,0.6785714285714286,-35
C871,Position_group_out,6,ContactSeek_CCR,ContactSeek_CCR,LR_0.01,0.561173767592573,0.8571428571428572,-35
C871,Position_group_out,6,Nested_all,Total_CP,SVM_RBF,0.7176527672942709,0.8928571428571428,-35
C871,Position_group_out,7,Total_CP,Total_CP,SVM_RBF,0.6667934350571847,0.75,-35
C871,Position_group_out,7,Interface_RMS,Interface_RMS,LR_0.01,0.5054170634752704,0.8333333333333333,-35
